Material,Material Desc.,Requested Qty.,Sales Unit,Status Text,Requested Del. Date,Date Received,Sold-To State,Sold-To Name,Ship-To Name
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,535.00,CS,Canceled,6/30/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,271.00,CS,Canceled,7/15/25,,MN,"MN Dept. of Children, Youth, & Families",CHANNEL ONE FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,190.00,CS,Canceled,7/15/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,489.00,CS,Canceled,7/15/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,220.00,CS,Canceled,7/31/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,473.00,CS,Canceled,7/31/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,257.00,CS,Canceled,7/31/25,,MN,"MN Dept. of Children, Youth, & Families",North Country Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,350.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,300.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,OZARKS FOOD HARVEST
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,300.00,CS,Canceled,5/31/25,,MO,MO Family Support Division,Southeast Missouri Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,462.00,CS,Canceled,6/15/25,,MO,MO Family Support Division,HARVESTERS
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,6/15/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,250.00,CS,Canceled,6/15/25,,MO,MO Family Support Division,SECOND HARVEST COMMUNITY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,300.00,CS,Canceled,6/30/25,,MO,MO Family Support Division,HARVESTERS
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,350.00,CS,Canceled,6/30/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,300.00,CS,Canceled,6/30/25,,MO,MO Family Support Division,THE FOOD BANK FOR CENTRAL
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,350.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,ST LOUIS AREA FOODBANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,300.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,OZARKS FOOD HARVEST
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,300.00,CS,Canceled,7/31/25,,MO,MO Family Support Division,THE FOOD BANK FOR CENTRAL
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,MS,MS Dept. of Human Services,MISSISSIPPI FOOD NETWORK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/30/25,,MS,MS Dept. of Human Services,MISSISSIPPI FOOD NETWORK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/30/25,,MS,MS Dept. of Human Services,Mid-South Food Bank of Tennessee
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,MT,MT Dept. of Public HHS,MT Food Bank Network
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/31/25,,ND,ND Dept. of Public Instruction,GREAT PLAINS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,713.00,CS,Canceled,6/15/25,,NE,NE Health and Human Services,The Food Bank for the Heartland
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,237.00,CS,Canceled,6/15/25,,NE,NE Health and Human Services,Lincoln Food Bank - Kingbird
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,NH,NH Dept. of Administrative Services,BELKNAP-MERRIMACK COMMUNITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,712.00,CS,Canceled,5/31/25,,NJ,NJ Dept. of Agriculture,SAFEWAY COLD STORAGE
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,5/31/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF SOUTH JERSEY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,SAFEWAY COLD STORAGE
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,474.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK OF NJ
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF MONMOUTH OCEAN COUNTIES
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,6/30/25,,NJ,NJ Dept. of Agriculture,SOUTHERN REGIONAL FOOD DIST. CENTER
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,6/30/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,474.00,CS,Canceled,6/30/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF MONMOUTH OCEAN COUNTIES
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/31/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK OF NJ
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/31/25,,NJ,NJ Dept. of Agriculture,FOOD BANK OF SOUTH JERSEY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,NM,NM Human Services Dept.,ROADRUNNER FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,NM,NM Human Services Dept.,ROADRUNNER FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,NV,NV Dept of Agriculture,Three Square Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,NV,NV Dept of Agriculture,Three Square Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,NY,NY Office of General Service,LONG ISLAND CARES INC
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,NY,NY Office of General Service,FeedMore WNY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,Food Bank of the Southern Tier
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,"Feeding Westchester, Inc"
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,Foodlink Inc.
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,NY,NY Office of General Service,REGIONAL FOOD BANK OF NE NY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,FOOD BANK OF CENTRAL NEW YORK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,570.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,MAHONING VALLEY FOODBANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,380.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,Greater Cleveland Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,712.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,TOLEDO SEAGATE FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,5/31/25,,OH,OH Dept. of Job & Family Services,COUNTRY NEIGHBOR PROGRAM INC
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,AKRON CANTON REGIONAL FOODBANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,570.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,Mid-Ohio Food Collective
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,380.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,SECOND HARVEST FOODBANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,OH,OH Dept. of Job & Family Services,Greater Cleveland Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,OH,OH Dept. of Job & Family Services,Freestore Foodbank - Rosenthal
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,Mid-Ohio Food Collective
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,474.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,SHFB of SOUTHEASTERN OHIO
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,SHFB OF CLARK CHAMPAIGN LOGAN COUNTIES
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,7/15/25,,OH,OH Dept. of Job & Family Services,WEST OHIO FOODBANK INC
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,474.00,CS,Canceled,7/31/25,,OH,OH Dept. of Job & Family Services,SHARED HARVEST FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,476.00,CS,Canceled,7/31/25,,OH,OH Dept. of Job & Family Services,THE FOODBANK INC - TEFAP
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,380.00,CS,Canceled,5/31/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,570.00,CS,Canceled,5/31/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,380.00,CS,Canceled,6/15/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,570.00,CS,Canceled,6/15/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,380.00,CS,Canceled,6/30/25,,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,570.00,CS,Canceled,6/30/25,,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,OR,OR Department of Human Services,OREGON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,OR,OR Department of Human Services,OREGON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,OR,OR Department of Human Services,OREGON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,GREATER PITTSBURGH COMMUNITY
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,Fulton County Food Basket
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,237.00,CS,Canceled,5/31/25,,PA,PA Dept. of Agriculture,Fayette County Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,Weinberg Regional Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,SHARE FOOD PROGRAM
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,WESTMORELAND COUNTY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,PHILABUNDANCE-WEST BERKS
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,CHESTER COUNTY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NE PA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,CENTRAL PA FOOD BANK-HARRISBURG
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,Helping Harvest Fresh Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/30/25,,PA,PA Dept. of Agriculture,York County Food Bank – Marianne
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NORTHWEST
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,PR,PR Dept. of Family,MARC Ministry
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,PR,PR Dept. of Family,MARC Ministry
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,RI,RI Dept of Human Services,RI COMMUNITY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,RI,RI Dept of Human Services,RI COMMUNITY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,SC,SC Dept of Agriculture,HARVEST HOPE FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,550.00,CS,Canceled,6/30/25,,SC,SC Dept of Agriculture,LOWCOUNTRY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,400.00,CS,Canceled,6/30/25,,SC,SC Dept of Agriculture,Lowcountry Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,SC,SC Dept of Agriculture,HARVEST HOPE FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/15/25,,SC,SC Dept of Agriculture,LOWCOUNTRY FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/15/25,,SC,SC Dept of Agriculture,GOLDEN HARVEST FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/31/25,,SD,SD Dept. of Education,FEEDING SOUTH DAKOTA
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,550.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,400.00,CS,Canceled,5/31/25,,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,400.00,CS,Canceled,6/15/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,550.00,CS,Canceled,6/15/25,,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,447.00,CS,Canceled,6/30/25,,TN,TN Dept. of Agriculture (2),CHATTANOOGA AREA FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,503.00,CS,Canceled,6/30/25,,TN,TN Dept. of Agriculture (2),Second Harvest Food Bank of East Tenness
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,166.00,CS,Canceled,7/15/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,390.00,CS,Canceled,7/15/25,,TN,TN Dept. of Agriculture (2),Second Harvest Food Bank of East Tenness
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,394.00,CS,Canceled,7/15/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK OF NORTHEAST
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,655.00,CS,Canceled,7/31/25,,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,295.00,CS,Canceled,7/31/25,,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,TX,TX Dept. of Agriculture,El Pasoans Fighting Hunger
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,Food Bank of the Rio Grande Valley Inc.
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,SOUTHEAST TEXAS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,Coastal Bend Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,THE REGIONAL EAST TEXAS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,THE WEST TEXAS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/15/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,Food Bank of the Rio Grande Valley Inc.
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/15/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,237.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,HIGH PLAINS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,SOUTH PLAINS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,238.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,475.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,South Texas Food Bank
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,237.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,Food Bank of the Golden Crescent
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,6/30/25,,UT,UT State Office of Education,UTAH FOOD BANK SERVICES
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,7/31/25,,UT,UT State Office of Education,UTAH FOOD BANK SERVICES
111575,CHICKEN LEG QTRS FROZEN PKG‐8/5 LB,950.00,CS,Canceled,5/31/25,,VA,VA Dept. of Agriculture,SOUTHWEST VA 2ND HARVEST FOOD BANK
